# t [s], p1 [Pa], p2 [Pa], mobA [kg], immA [kg], dissA [kg], sealA [kg], mobB [kg], immB [kg], dissB [kg], sealB [kg], M_C [m], sealTot [kg], boundTot [kg]
6.922319616e9, 4.105630553542322e7, 3.517241120468409e7, 3.44621479677235e7, 133413.3310172075, 2.175403172809785e6, 114379.15747891327, 1.3330509207993862e6, 94483.8726518166, 1.320575382856791e6, 6.7163398231537235, NaN, 285595.21457604755, 3.9061295772481004
6.945887808e9, 4.105462563638843e7, 3.517068618753938e7, 3.4480990325924285e7, 134438.60043466926, 2.18046627213312e6, 114378.09021334288, 1.3320238247508004e6, 92930.03294009973, 1.3208494955190173e6, 6.64147290762662, NaN, 285583.93708642485, 3.9061268530720596
6.969456e9, 4.10534850466934e7, 3.516958750098562e7, 3.449445904071084e7, 135167.41349809238, 2.1846164178791665e6, 114377.28933841421, 1.2912754280372849e6, 131672.54389589452, 1.3211214767436446e6, 6.582751558078955, NaN, 285575.5136745645, 3.906124746746757
7.001012952e9, 4.105236700109751e7, 3.516846169807272e7, 3.45069624684577e7, 135854.34147413296, 2.1894750250522946e6, 114376.48130755959, 1.290696527369494e6, 130170.31335353096, 1.3214571771458425e6, 6.521631401085642, NaN, 285567.0139004106, 3.90612236641736
7.032569904e9, 4.105083422742403e7, 3.516689841930609e7, 3.452166737919094e7, 136671.4332186063, 2.1976571761255115e6, 114375.38337611612, 1.289935288493934e6, 128018.4181235657, 1.3220114084083808e6, 6.43547011777628, NaN, 285555.4600374066, 3.90611864446179
7.064126856e9, 4.104924251534523e7, 3.516527310091961e7, 3.453395186432287e7, 137347.6611941217, 2.208029574453287e6, 114374.2674246096, 1.289187363342924e6, 125734.58582222705, 1.3226615794916581e6, 6.344794909019504, NaN, 285543.71249101905, 3.9061143679361163
7.095683808e9, 4.10475493382736e7, 3.516356648776417e7, 3.454339541438647e7, 138256.66253366182, 2.220621720642112e6, 114373.12455491502, 1.2884520263526605e6, 123326.01368078536, 1.323398637998182e6, 6.248935475948956, NaN, 285532.1627230557, 3.9061094750900596
7.12724076e9, 4.1045921199457526e7, 3.5161905306741394e7, 3.455308524402126e7, 145623.8762098505, 2.225837836515332e6, 114372.00187289329, 1.2877287525695753e6, 120805.93481939458, 1.3242315282604683e6, 6.153364914406977, NaN, 285520.98097524664, 3.9061045484229178
7.158797712e9, 4.104433270499779e7, 3.516028751871851e7, 3.456216706890181e7, 153251.19750320728, 2.230918686993745e6, 114370.88630621285, 1.287016893854148e6, 118180.19175793737, 1.3251520812971087e6, 6.057413865420592, NaN, 285509.8694857657, 3.9060991506760594
7.190354664e9, 4.104277093118828e7, 3.515869962226712e7, 3.4570690047154464e7, 160913.3190411845, 2.2360724287440134e6, 114369.77397430819, 1.2863151688005181e6, 115454.16402486131, 1.3261537508549818e6, 5.9604283219912455, NaN, 285498.77824251173, 3.9060932315405372
7.221911616e9, 4.1041226518172555e7, 3.515713076474917e7, 3.457867273674167e7, 168593.5376147189, 2.2412990554240434e6, 114368.66234763319, 1.2437254808886223e6, 154528.935438932, 1.327232309621372e6, 5.862007639254744, NaN, 285487.6828273343, 3.906086769033306
7.245479808e9, 4.1039713375590324e7, 3.515560331175114e7, 3.458612533898587e7, 176275.19487595843, 2.246598890069656e6, 114367.5493124247, 1.2430774037508331e6, 151578.66906229398, 1.32838232874024e6, 5.761472324368016, NaN, 285476.56316240446, 3.906079760956075
7.269048e9, 4.103855738372762e7, 3.515441908950004e7, 3.459138008121025e7, 181962.41534881212, 2.250605943208857e6, 114366.72195094472, 1.2425997267629604e6, 149323.3946320595, 1.3292820000224493e6, 5.686548130486454, NaN, 285468.3081293526, 3.9060742339308394
7.300604952e9, 4.103745120409823e7, 3.515331866736673e7, 3.459632856990721e7, 187684.1872311173, 2.254647030715226e6, 114366.10023515258, 1.242128168387867e6, 147020.8454537732, 1.3302160276927867e6, 5.609578094632763, NaN, 285460.2137024467, 3.906068352807098
7.332161904e9, 4.103598068567768e7, 3.515185326179493e7, 3.4654205181577854e7, 143520.4966507217, 2.2601326633846755e6, 114365.25865800216, 1.2415074450300017e6, 143853.66397767805, 1.3315261543939917e6, 5.5035982516377295, NaN, 285449.6590772139, 3.906059872277378
7.363718856e9, 4.1034499624510214e7, 3.515036583602013e7, 3.466660463767525e7, 144232.8367713343, 2.2656940146402386e6, 114364.41162850481, 1.2408970885328583e6, 140606.5990176981, 1.3328932623985542e6, 5.39514119233961, NaN, 285439.0894208854, 3.906050733821248
7.395275808e9, 4.103305529676441e7, 3.5148925171125315e7, 3.472467447006845e7, 98697.75158385915, 2.271331852044118e6, 114363.56274569438, 1.2402896508756785e6, 137665.17777295553, 1.3339401963367278e6, 5.284351792695909, NaN, 285428.5281766378, 3.9060410004003403
7.42683276e9, 4.103165138451661e7, 3.514752062264706e7, 3.473794950264084e7, 97358.46349826982, 2.277045247669122e6, 114362.71320149412, 1.2396805642315676e6, 135045.74277214461, 1.3346563653526935e6, 5.171465334486393, NaN, 285417.97479541675, 3.906030622795745
7.458389712e9, 4.103024498270193e7, 3.5146103973890364e7, 3.4750342152682744e7, 96017.2202502322, 2.2830787432549866e6, 114361.85992307444, 1.2390744242555136e6, 132350.59471453258, 1.335435197392351e6, 5.056408181055293, NaN, 285407.375645073, 3.906019468281466
7.489946664e9, 4.10288088122669e7, 3.514465915652229e7, 3.476115885771349e7, 94674.09079268694, 2.290147871356085e6, 114360.99816758414, 1.2384738320571529e6, 129581.95182271297, 1.3362696438884418e6, 4.938566422933203, NaN, 285396.67983397574, 3.9060074512462006
7.521503616e9, 4.102731799602286e7, 3.514315472793003e7, 3.4769927920579e7, 93328.52682077108, 2.298639382354954e6, 114360.12895155024, 1.2378801851739902e6, 126738.57299596856, 1.337156435373063e6, 4.818560389786226, NaN, 285385.92135574756, 3.90599455738526
7.545071808e9, 4.102578055718224e7, 3.514162204113026e7, 3.4776935617498495e7, 91982.10335620397, 2.3085198782335063e6, 114359.24345106102, 1.2372946085348045e6, 123829.65899295965, 1.3380877919925295e6, 4.694062610025439, NaN, 285375.0108327666, 3.905980653495851
7.56864e9, 4.102456951762217e7, 3.51403888616216e7, 3.478100899420276e7, 90975.20548179475, 2.3167737279287963e6, 114358.58001669546, 1.236861904684176e6, 121618.80248315983, 1.3388114557103883e6, 4.600819161613587, NaN, 285367.02611856774, 3.9059697984301187
7.600196952e9, 4.102334667541991e7, 3.513919274423885e7, 3.4784015372204795e7, 89968.30027339143, 2.325885296294631e6, 114357.90279728522, 1.2364338201471206e6, 119372.31180337779, 1.3395557163725044e6, 4.504012691641028, NaN, 285358.85521396715, 3.9059582813483984
7.631753904e9, 4.1021703367904015e7, 3.5137554523422904e7, 3.478762210413855e7, 92217.32139352696, 2.334401599516364e6, 114356.9988849506, 1.235868941580151e6, 116302.86497409586, 1.340597834213444e6, 4.372478140675501, NaN, 285348.0016519221, 3.9059420960961475
7.663310856e9, 4.102013158293157e7, 3.513595887622098e7, 3.4791261900551476e7, 96378.85226508373, 2.340605617370935e6, 114356.11537809898, 1.2353124197259962e6, 113177.21898550469, 1.3416903434818224e6, 4.24163901685105, NaN, 285337.3750107914, 3.9059251535841213
7.694867808e9, 4.101859616413102e7, 3.5134394737765476e7, 3.479460504873012e7, 100448.33825718614, 2.346858954206118e6, 114355.24293754691, 1.234764053752908e6, 109996.53766955303, 1.3428289355320355e6, 4.110734459772259, NaN, 285326.81766220724, 3.9059071761344097
7.72642476e9, 4.1017105211201645e7, 3.51328941001431e7, 3.479766839895648e7, 104447.36027826834, 2.353160233552692e6, 114354.3757443737, 1.1889933938411875e6, 151991.30443131304, 1.3440099165811036e6, 3.978572175902194, NaN, 285316.2829786363, 3.905888110036504
7.757981712e9, 4.101566253471912e7, 3.513145054173733e7, 3.480047504356267e7, 108394.3915051356, 2.35950844558286e6, 114353.51120307049, 1.1884927075983186e6, 148669.8683783102, 1.3452302673012402e6, 3.8443422217869467, NaN, 285305.75141435483, 3.9058678973686725
7.789538664e9, 4.1014234523180656e7, 3.513000703863385e7, 3.4802915032767706e7, 112306.76262056234, 2.366072074481676e6, 114352.64985883524, 1.188000538395046e6, 145296.37770935262, 1.3464900288037467e6, 3.708904923216082, NaN, 285295.2529453273, 3.9058464863244335
7.821095616e9, 4.101279587439601e7, 3.512855807465534e7, 3.480472006675938e7, 116139.57021056062, 2.3731673478327133e6, 114351.78590931211, 1.1875167243849323e6, 141871.86304392034, 1.3477863270388704e6, 3.5717635687064235, NaN, 285284.7826902141, 3.9058237325099556
7.844663808e9, 4.101134677510059e7, 3.512710288577405e7, 3.4805459028013475e7, 119821.37540749644, 2.381354507959721e6, 114350.91734362446, 1.187041097816689e6, 138397.0840636337, 1.3491163862956455e6, 3.432264453866336, NaN, 285275.23548020015, 3.905799545208854
7.868232e9, 4.1010247128537156e7, 3.5126005522106394e7, 3.4805315609119445e7, 122462.59208527274, 2.388218921752233e6, 114350.2634932636, 1.18669035286261e6, 135774.20769985818, 1.3501273796403718e6, 3.3264783061642436, NaN, 285268.13442190166, 3.9057806403628725
7.899788952e9, 4.100911026073613e7, 3.512487332480957e7, 3.485203763639909e7, 77224.75268915671, 2.395975164567832e6, 114349.60171518268, 1.1863440240788374e6, 133120.2722093041, 1.351154957546858e6, 3.2189335526180543, NaN, 285261.0365550548, 3.9057608399866495
7.931345904e9, 4.1007529176951565e7, 3.512332121457559e7, 3.485323823693766e7, 75893.4596248914, 2.4085181942236875e6, 114348.69390110883, 1.1858552674583711e6, 130208.85672172478, 1.351900904679518e6, 3.070047663764971, NaN, 285251.3371010961, 3.905732638583282
7.962902856e9, 4.100598612293073e7, 3.512179205253431e7, 3.4853754322889075e7, 77554.64525920335, 2.418603847912082e6, 114347.81728297134, 1.185309554372822e6, 128158.05441950161, 1.3518358798552116e6, 2.9184866151235838, NaN, 285241.72386762616, 3.905702969095404
7.994459808e9, 4.100453289043896e7, 3.512030581139735e7, 3.485478936239431e7, 82079.81516549495, 2.425135696885336e6, 114347.2273279325, 1.1847278350429442e6, 126048.09044979842, 1.3518723004810754e6, 2.76735826158919, NaN, 285232.59101626696, 3.9056717609803635
8.02601676e9, 4.1003117454035096e7, 3.511885705981201e7, 3.485582702414329e7, 86473.72794691636, 2.431699119874966e6, 114346.64889856114, 1.1841179191916664e6, 123880.3033343571, 1.351998767967844e6, 2.6161681197536097, NaN, 285223.552127533, 3.905638679417126
8.057573712e9, 4.100182417797234e7, 3.511759943475346e7, 3.4856861723436356e7, 90738.22476341842, 2.4382948968326035e6, 114346.07216213274, 1.1424978392843306e6, 162624.86439092472, 1.352219019613303e6, 2.4619852818350467, NaN, 285214.5232392675, 3.905603670357884
8.089130664e9, 4.100059674911979e7, 3.511638537872664e7, 3.4857899845641784e7, 94930.82584614654, 2.4448744255188513e6, 114345.49486210768, 1.1420812218487228e6, 160049.78257709992, 1.352550946804932e6, 2.3049793849717437, NaN, 285205.49172910297, 3.9055665418980174
8.120687616e9, 4.099937609240605e7, 3.5115161214824155e7, 3.4858907859889895e7, 99271.7793685512, 2.451222868819252e6, 114344.91562764396, 1.1416704026384116e6, 157362.6844345702, 1.3529852806355606e6, 2.145650271728381, NaN, 285196.44478829316, 3.9055271296364644
8.144255808e9, 4.099815654579559e7, 3.511394143326064e7, 3.485995962130136e7, 103500.86356243046, 2.457608780252957e6, 114344.33625810385, 1.141265137691246e6, 154572.7653643201, 1.3535150573666333e6, 1.9845868123087937, NaN, 285187.4581130928, 3.9054853309479514
8.167824e9, 4.099726085114692e7, 3.511303605955496e7, 3.486077773158463e7, 106597.85501324233, 2.462398244358421e6, 114343.90574324387, 1.1409654421567193e6, 152435.261219629, 1.353961037840425e6, 1.8634565688827736, NaN, 285180.76686399174, 3.905452721044871
8.199380952e9, 4.0996366668161646e7, 3.511213313106492e7, 3.486161216410137e7, 109632.14813876494, 2.467206743696399e6, 114343.47537976845, 1.1406685170514786e6, 150246.61933634678, 1.3544540427430458e6, 1.7413152666276919, NaN, 285174.07034596143, 3.9054186296410576
8.230937904e9, 4.099516825187118e7, 3.5110925639019705e7, 3.491163594738066e7, 64716.051462619995, 2.4736796156370505e6, 114342.89873528312, 1.1402753964688908e6, 147230.48351284344, 1.3551927388205803e6, 1.5759244278914653, NaN, 285165.10468968557, 3.905370180289292
8.262494856e9, 4.0993952210360564e7, 3.510970777037879e7, 3.4917571864129126e7, 63683.93908410442, 2.480194447275139e6, 114342.3199155884, 1.1398863986409553e6, 144129.05644651948, 1.3560049663694915e6, 1.408755398779739, NaN, 285156.1355409858, 3.905318757779816
8.294051808e9, 4.0992748130984046e7, 3.510849583996118e7, 3.492355771053925e7, 62648.897442852234, 2.486735113787158e6, 114341.74003731612, 1.0975672087362905e6, 182888.36530097848, 1.356887969314555e6, 1.239372032637539, NaN, 285147.1442677679, 3.905264185182895
8.32560876e9, 4.099157725184788e7, 3.510733003185427e7, 3.49294756259833e7, 61609.945868807714, 2.4933103003420774e6, 114341.15704739183, 1.0971762740813277e6, 180657.99123093413, 1.3568258355608012e6, 1.0666498994307798, NaN, 285138.12827538134, 3.905206324631858
8.357165712e9, 4.099041788527376e7, 3.510617211950613e7, 3.493532096641674e7, 60566.99074333433, 2.499919844095562e6, 114340.57024474442, 1.0967446198627502e6, 178688.59752877694, 1.356540184959772e6, 0.8909585614286796, NaN, 285129.0906813088, 3.9051449363573427
8.388722664e9, 4.098925204721847e7, 3.510500407597721e7, 3.494108882318675e7, 59519.93412864815, 2.506563434290112e6, 114339.97940880091, 1.096283298039098e6, 176653.82844482813, 1.3563476691016343e6, 0.7125546006533806, NaN, 285120.44744505186, 3.9050798242206675
8.420279616e9, 4.0988055917943396e7, 3.5103824469537005e7, 3.4946776179811254e7, 58468.69171743116, 2.5132409152370035e6, 114339.38175820421, 1.0957962985516146e6, 174555.71378897614, 1.3562424601819303e6, 0.531496551985529, NaN, 285111.7795795267, 3.9050107741611586
8.443847808e9, 4.0986863583880164e7, 3.5102637278663635e7, 3.495235897212704e7, 57741.524550403796, 2.519621748086663e6, 114338.78245351481, 1.048789864643147e6, 218879.8363511768, 1.3562338045707433e6, 0.3480760128121195, NaN, 285103.14679108193, 3.9049375780742204
8.467416e9, 4.098598339504304e7, 3.510175464707499e7, 3.495645797225392e7, 57648.14827335726, 2.5239511172568435e6, 114338.33601627291, 1.0485539071567042e6, 217054.59049934268, 1.356286288342375e6, 0.2101189117996119, NaN, 285096.75373105815, 3.9049185141524405
8.498972952e9, 4.098510884977843e7, 3.510087514992259e7, 3.4960498547581926e7, 57547.151270223134, 2.5283020564224366e6, 114337.89005688408, 1.048320558035512e6, 215171.83431231615, 1.3563943841619166e6, 0.07115022821549376, NaN, 285090.3729467851, 3.9049025395574604
8.530529904e9, 4.0983939289108776e7, 3.509969860116988e7, 3.496579460015103e7, 57398.70992244197, 2.5341654171350347e6, 114337.29232265647, 1.0480127486914515e6, 212554.07120081616, 1.356631666221709e6, 0.01059242454003971, NaN, 285081.960713387, 3.9048800413611695
8.562086856e9, 4.098276541057185e7, 3.509851905080715e7, 3.49709757634595e7, 57237.39765558427, 2.540066107024667e6, 114336.69304129695, 1.0477094777481812e6, 209845.5137645604, 1.3569550399444066e6, 0.010592421819866195, NaN, 285073.6091734781, 3.904856377170729
8.593643808e9, 4.098158472449503e7, 3.509733373368275e7, 3.497593828403013e7, 57063.732782364605, 2.5460094776999354e6, 114336.09189656505, 1.0474106744993469e6, 207047.50751430303, 1.3573588621955998e6, 0.010592419057337092, NaN, 285065.25664029433, 3.9048314886995557
8.62520076e9, 4.098043954253145e7, 3.50961954135024e7, 3.498094732746834e7, 56877.89658420479, 2.551984133982569e6, 114335.49187860679, 1.0471162859842725e6, 204173.79653292688, 1.35783853195304e6, 0.010592416397086345, NaN, 285056.9468990513, 3.904805381481675
8.656757712e9, 4.0979312238142334e7, 3.509506359177352e7, 3.49858918279391e7, 56680.494218096064, 2.557994600358502e6, 114335.13691215451, 1.0468262429323862e6, 201224.98425655623, 1.3583903822593966e6, 0.01059241379081518, NaN, 285048.9166592021, 3.904777954732147
8.688314664e9, 4.097822835936423e7, 3.5093996027107805e7, 3.499059904870699e7, 56471.79694197428, 2.5640450594329922e6, 114334.84565493363, 1.046540500445304e6, 198200.05526456778, 1.359007389632465e6, 0.010592411300161027, NaN, 285040.93958359165, 3.904749118642908
8.719871616e9, 4.097712410502248e7, 3.50928775374578e7, 3.499533470732749e7, 56251.5283895453, 2.5701248167913626e6, 114334.55386997607, 1.0462380731091917e6, 196022.40242578383, 1.358796267088366e6, 0.010592408879615956, NaN, 285032.9643402341, 3.9047187928237537
8.743439808e9, 4.097605073319355e7, 3.509179652450828e7, 3.500000112198639e7, 56020.196669997546, 2.576239469550856e6, 114334.2663334551, 1.0459209205431972e6, 194022.07801586986, 1.3584249865350516e6, 0.01059240653521671, NaN, 285025.0498678437, 3.9046869484425315
8.767008e9, 4.09752618783144e7, 3.509099807448111e7, 3.500343952877239e7, 55841.34858366301, 2.5808242369816746e6, 114334.05376866553, 1.0456788804739815e6, 192491.76164204153, 1.3581911967021613e6, 0.010592404787978398, NaN, 285019.1648057401, 3.9046622604646832
8.798564952e9, 4.097449403716044e7, 3.509021591042725e7, 3.500685680664939e7, 55656.614877413725, 2.585427637312587e6, 114333.84609055883, 1.0454336346477257e6, 190926.58209270795, 1.3579990143306165e6, 0.010592403099256159, NaN, 285013.3411196899, 3.9046366638714347
8.830121904e9, 4.097347041420884e7, 3.50891761480686e7, 3.5011054234544866e7, 55398.03737627491, 2.5918865745025356e6, 114333.57334046198, 1.0451021870465672e6, 188769.8494533444, 1.3578081375821924e6, 0.010592400843047498, NaN, 285005.5497744284, 3.904600543437692
8.861678856e9, 4.097244805486381e7, 3.508815099017729e7, 3.501476680138688e7, 55128.46253093564, 2.5987535887863603e6, 114333.3050944014, 1.0447690232210954e6, 186553.69304017813, 1.3576779590096944e6, 0.010592398567609863, NaN, 284997.7086266797, 3.904562488520014
8.893235808e9, 4.097140483338652e7, 3.50871075669828e7, 3.5017983223792195e7, 54848.73830236676, 2.606037506146902e6, 114333.04307842336, 1.0444342359549825e6, 184280.02958540045, 1.357605420743355e6, 0.010592396194745045, NaN, 284989.8755373318, 3.904522394066167
8.92479276e9, 4.097032779354721e7, 3.508603230012802e7, 3.502065135638196e7, 54559.03909135994, 2.6137922173789702e6, 114332.7891988403, 1.0440961408098362e6, 181950.8096101095, 1.3575895926296164e6, 0.010592393676524942, NaN, 284982.01059899176, 3.904480154417296
8.956349712e9, 4.0969211928026415e7, 3.508491941143444e7, 3.50227281048402e7, 54259.5465467844, 2.622061884840332e6, 114332.54495154848, 1.0018127406575149e6, 221502.4730043809, 1.357635536766562e6, 0.010592390986274942, NaN, 284974.10637876036, 3.9044356639964253
8.987906664e9, 4.09680517044008e7, 3.508376519262676e7, 3.502412267006202e7, 53944.99445535184, 2.6309449737287182e6, 114332.31123664322, 1.0015671582321664e6, 218950.7703223377, 1.3577438758207955e6, 0.01059238810431841, NaN, 284966.157180093, 3.9043888145404164
9.019463616e9, 4.096684308405633e7, 3.508256557044629e7, 3.502472952933549e7, 53614.66265789933, 2.640550008893269e6, 114332.0866537395, 1.0013250802712031e6, 216333.21098659397, 1.3579108336644336e6, 0.01059238501360822, NaN, 284958.15629353735, 3.9043394955637676
9.043031808e9, 4.096561428431505e7, 3.508136627021082e7, 3.502442931404954e7, 53268.80511549397, 2.6510051221094676e6, 114331.86532702505, 1.0010865297286327e6, 213652.1232597395, 1.3581319445199673e6, 0.010592381805520268, NaN, 284950.0855079593, 3.9042876162988263
9.0666e9, 4.0964665343837135e7, 3.508043079254671e7, 3.5023636178457186e7, 53001.933942025404, 2.6593510963015826e6, 114331.69763773594, 1.0009103163299474e6, 211615.66747290653, 1.3583261608082033e6, 0.010592379267829303, NaN, 284944.34447541146, 3.904247373222958
9.098156952e9, 4.096367783327511e7, 3.507945820795922e7, 3.502220526112942e7, 52726.59663917846, 2.6683057535890816e6, 114331.52140970621, 1.0007360516750219e6, 209545.52312818175, 1.3585488199190386e6, 0.010592376579093999, NaN, 284938.8455792863, 3.9042055813423198
9.129713904e9, 4.096228173599053e7, 3.50780856137875e7, 3.5018943680784196e7, 52343.0407355699, 2.6815958574547004e6, 114331.25223986575, 1.0005061814792546e6, 206715.4494764259, 1.3588949303328458e6, 0.010592372683665127, NaN, 284931.3466469422, 3.9041485850789903
9.161270856e9, 4.096090896553847e7, 3.507670950454635e7, 3.501529492748187e7, 55929.46656058984, 2.6911154056102596e6, 114331.01035296815, 1.0002795375316449e6, 203833.1121071731, 1.3592949973179903e6, 0.010592368814339961, NaN, 284923.9898496048, 3.904134504290519
9.192827808e9, 4.095959170252915e7, 3.5075365102286756e7, 3.501165064295697e7, 61755.92551025477, 2.698212769909734e6, 114330.81384497549, 1.0000560376460269e6, 200902.28032845672, 1.359750052854676e6, 0.010592365116092562, NaN, 284916.82974310266, 3.904119965471797
9.22438476e9, 4.095829941903378e7, 3.507404446565715e7, 3.5007915626763836e7, 67500.83772465415, 2.705360104911891e6, 114330.64045687353, 999835.7061673176, 197924.18534980688, 1.3602559832963105e6, 0.010592361510691829, NaN, 284909.74769447517, 3.9041047892377065
9.255941712e9, 4.0957015011251226e7, 3.507273631183049e7, 3.500412810974274e7, 73139.43420108828, 2.7125576945981113e6, 114330.48218860559, 999618.5555653629, 194900.13149758783, 1.3608095189378562e6, 0.0105923579312132, NaN, 284902.7113611808, 3.9040889426836163
9.287498664e9, 4.095572995473595e7, 3.5071433072931945e7, 3.500030402364463e7, 78664.56179175404, 2.7198054914380377e6, 114330.42133072515, 999404.5562049598, 191831.5066711723, 1.3614080188441528e6, 0.010592354335914647, NaN, 284895.7905286112, 3.904072396254293
9.319055616e9, 4.09544428323878e7, 3.507012939726715e7, 3.499645607336892e7, 84076.56153410047, 2.7271036362899225e6, 114330.60747275008, 999193.6590620783, 188719.91130815676, 1.3620496490919294e6, 0.010592350711211148, NaN, 284889.13970506476, 3.9040551286353415
9.342623808e9, 4.095326371439612e7, 3.506899628600117e7, 3.499259346820758e7, 89378.01229126977, 2.734451975767033e6, 114330.78963440264, 998982.853658145, 185609.6014305559, 1.3626879970811997e6, 0.010592347420096479, NaN, 284882.5034944825, 3.904037229138662
9.366192e9, 4.095244948671772e7, 3.506821205058412e7, 3.5034136523699455e7, 48860.60204384103, 2.7399686722772317e6, 114330.92359510282, 998766.5563478372, 184340.0324633314, 1.3621677482448418e6, 0.010592345316615346, NaN, 284877.5556705782, 3.9040235088801323
9.397748952e9, 4.0951663360011496e7, 3.5067430129536815e7, 3.503552496767165e7, 48480.896025906404, 2.745513561953967e6, 114331.06090969975, 998506.8929769908, 183029.98808381712, 1.3617350630435578e6, 0.010592343262567562, NaN, 284872.6470346748, 3.9040093726943836
9.429305904e9, 4.095061675703804e7, 3.506637955951155e7, 3.503730182093413e7, 47958.60757570289, 2.752983083046803e6, 114331.24507500605, 998102.8237933012, 181202.9791658483, 1.3612900155873562e6, 0.010592340505742094, NaN, 284866.0821011037, 3.903989576439611
9.460862856e9, 4.09495635513069e7, 3.5065321098289065e7, 3.5038999054213054e7, 47422.55707038381, 2.76049678126821e6, 114331.42765061611, 997645.49510703, 179309.63983901383, 1.3609689585678102e6, 0.010592337694379342, NaN, 284859.5208644858, 3.9039688675505317
9.492419808e9, 4.09484986251777e7, 3.50642518267071e7, 3.5040618627678946e7, 46872.878007947016, 2.768053860994966e6, 114331.60777875055, 904884.8773030099, 269592.84565333, 1.360778683147022e6, 0.010592334809601374, NaN, 284852.9613098087, 3.903947205373862
9.52397676e9, 4.094742127384309e7, 3.506317092693036e7, 3.5042162571622044e7, 46309.707494402006, 2.7756534814596702e6, 114331.78498261119, 904698.267457348, 267187.1290114687, 1.360707014684117e6, 0.010592331847111414, NaN, 284846.79942550865, 3.903924548455876
9.555533712e9, 4.094633156168703e7, 3.5062078167602025e7, 3.5043632431477316e7, 45733.179415498926, 2.783294771387496e6, 114331.9589512002, 904514.0918556018, 264675.2727382732, 1.360742433424443e6, 0.01059232880573688, NaN, 284841.0527650973, 3.903900852889865
9.587090664e9, 4.094522981204184e7, 3.506097366184173e7, 3.504502973028999e7, 45143.42687865051, 2.7909768639810984e6, 114332.12949698012, 904332.3314069405, 262066.97557843797, 1.36087502460412e6, 0.010592325685535078, NaN, 284835.30578550056, 3.903876072727021
9.618647616e9, 4.094411527078905e7, 3.505985763395357e7, 3.5046355762079895e7, 44540.58059084008, 2.798698886419521e6, 114332.29611996439, 904152.9626846103, 259370.67563735266, 1.3610961960234176e6, 0.010592322486801508, NaN, 284830.24926991516, 3.903850159659898
9.642215808e9, 4.0942989987381466e7, 3.5058730517994456e7, 3.5047612117052644e7, 43924.7689202051, 2.8064599034294793e6, 114332.45934616883, 903975.9919806767, 256593.73488207653, 1.361398423286048e6, 0.010592319209857379, NaN, 284825.3791603531, 3.90382306273935
9.665784e9, 4.094214410124823e7, 3.505788267914559e7, 3.504851276157753e7, 43457.66798411429, 2.812277502588079e6, 114332.57903657123, 903845.167108783, 254477.62473865921, 1.3616664800178753e6, 0.010592316752203498, NaN, 284821.8394637134, 3.9038021389161615
9.697340952e9, 4.0941270305848084e7, 3.505698820728776e7, 3.504934498969866e7, 42983.28877908541, 2.8181196665643197e6, 114332.70237328361, 903715.6408570395, 252320.97186591921, 1.3619762562566611e6, 0.010592314371709212, NaN, 284818.3770056377, 3.9037805113870077
9.728897904e9, 4.094012534322663e7, 3.505585344685251e7, 3.505042960782701e7, 42335.59796591, 2.82597375304349e6, 114332.8611936176, 903544.5882703501, 249369.17155143482, 1.3624554618762694e6, 0.010592311238166835, NaN, 284813.71314970404, 3.9037502370449735
9.760454856e9, 4.093897208213738e7, 3.505469918857321e7, 3.505145292817456e7, 41675.33875915912, 2.833863750851093e6, 114333.01474247541, 903375.8927621469, 246356.23617239585, 1.362995422320324e6, 0.010592308050580802, NaN, 284809.0432479297, 3.9037185812121615
9.792011808e9, 4.093780778874744e7, 3.505353263264493e7, 3.505241584847916e7, 41002.62197456604, 2.8417887957525016e6, 114333.16361064168, 903209.527502665, 243286.46618096618, 1.3635920243613108e6, 0.010592304807348147, NaN, 284804.3692349964, 3.9036854796567875
9.82356876e9, 4.09366333914061e7, 3.505235541789769e7, 3.505331998574337e7, 40317.54224558632, 2.8497478857460977e6, 114333.30816342469, 903045.4712434863, 240163.70617628781, 1.3642415086344066e6, 0.01059230150845993, NaN, 284799.6921472585, 3.9036552141589667
9.855125712e9, 4.093545376976977e7, 3.5051174283060476e7, 3.5054168340490386e7, 39620.22269076102, 2.8577402400223613e6, 114333.4489594062, 902883.708628938, 236991.4167116526, 1.3649404732239656e6, 0.01059229817030134, NaN, 284795.0159581505, 3.903647527704978
9.886682664e9, 4.0934341367057666e7, 3.505008722553217e7, 3.505499417731923e7, 38911.099747437234, 2.865766811874719e6, 114333.58930069584, 902724.2423919804, 233772.93033339822, 1.365685399121344e6, 0.010592295039242836, NaN, 284790.3797262882, 3.903639673860314
9.918239616e9, 4.093328323368181e7, 3.504905913047112e7, 3.505577337185959e7, 38189.97775159697, 2.873824302452335e6, 114334.03862133608, 902567.0892338642, 230510.37928691859, 1.3664721483596093e6, 0.01059229207939236, NaN, 284786.1362056201, 3.903631582771363
9.941807808e9, 4.093222335204659e7, 3.504800657348438e7, 3.5056505657218136e7, 37456.93014320104, 2.881911541764587e6, 114334.51536556716, 902412.1834124592, 227206.35105919192, 1.3672991870656938e6, 0.010592289117466009, NaN, 284782.27456566464, 3.903623186901919
9.965376e9, 4.093143177031383e7, 3.50472162651779e7, 3.505704459066312e7, 36902.98040237995, 2.8879680608796617e6, 114334.87021711163, 902297.7223892047, 224716.89313594482, 1.3679390219299356e6, 0.010592286903433551, NaN, 284779.7943655486, 3.9036167527597483
